code,country_code,subdivision_name_type,subdivision_name
BA-BIH,BA,name_alt_rnaturalearth,Hercegbosanski|Hercegovacko-bosanski
BA-BIH,BA,name_alt_rnaturalearth_cleaned,Hercegovacko bosanski
BA-BIH,BA,gn_name_rnaturalearth_cleaned,Hercegovacko Bosanski Kanton
BA-BIH,BA,woe_name_rnaturalearth_cleaned,Hercegovacko neretvanski Kanton
BA-BIH,BA,gn_name_rnaturalearth_cleaned,Hercegovacko Neretvanski Kanton
BA-BIH,BA,name_alt_rnaturalearth,Hercegovacko-bosanski
BA-BIH,BA,gn_name_rnaturalearth,Hercegovacko-Bosanski Kanton
BA-BIH,BA,woe_name_rnaturalearth,Hercegovacko-neretvanski Kanton
BA-BIH,BA,gn_name_rnaturalearth,Hercegovacko-Neretvanski Kanton
BA-BIH,BA,name_alt_rnaturalearth,Hercegovackoneretvanski
BA-BIH,BA,name_sv_rnaturalearth_cleaned,Hercegovina Neretva kanton
BA-BIH,BA,name_sv_rnaturalearth,Hercegovina-Neretva kanton
BA-BIH,BA,name_tr_rnaturalearth_cleaned,Hersek Neretva Kantonu
BA-BIH,BA,name_tr_rnaturalearth,Hersek-Neretva Kantonu
BA-BIH,BA,name_rnaturalearth_cleaned,Herzegovina Neretva
BA-BIH,BA,gns_name_rnaturalearth_cleaned,Herzegovina Neretva Canton
BA-BIH,BA,name_es_rnaturalearth,Herzegovina Occidental
BA-BIH,BA,name_rnaturalearth,Herzegovina-Neretva
BA-BIH,BA,gns_name_rnaturalearth,Herzegovina-Neretva Canton
BA-BIH,BA,gns_name_rnaturalearth,Kanton 1
BA-BIH,BA,gns_name_rnaturalearth,Kanton 8
BA-BIH,BA,name_pl_rnaturalearth,Kanton Bosnia Podrinje
BA-BIH,BA,name_id_rnaturalearth,Kanton Bosnia Tengah
BA-BIH,BA,name_de_rnaturalearth,Kanton Bosnisches Podrinje
BA-BIH,BA,name_pl_rnaturalearth,Kanton Centralna Bosnia
BA-BIH,BA,name_pl_rnaturalearth_cleaned,Kanton Hercegowina Neretwa
BA-BIH,BA,name_pl_rnaturalearth,Kanton Hercegowina-Neretwa
BA-BIH,BA,name_id_rnaturalearth,Kanton Herzegovina Barat
BA-BIH,BA,name_id_rnaturalearth_cleaned,Kanton Herzegovina Neretva
BA-BIH,BA,name_id_rnaturalearth,Kanton Herzegovina-Neretva
BA-BIH,BA,name_de_rnaturalearth_cleaned,Kanton Herzegowina Neretva
BA-BIH,BA,name_de_rnaturalearth,Kanton Herzegowina-Neretva
BA-BIH,BA,name_id_rnaturalearth,Kanton Podrinje Bosnia
BA-BIH,BA,gn_name_rnaturalearth,Kanton Sarajevo
BA-BIH,BA,name_pl_rnaturalearth,Kanton Sarajewo
BA-BIH,BA,name_de_rnaturalearth,Kanton Tuzla
BA-BIH,BA,name_de_rnaturalearth_cleaned,Kanton Una Sana
BA-BIH,BA,name_de_rnaturalearth,Kanton Una-Sana
BA-BIH,BA,name_de_rnaturalearth_cleaned,Kanton West Herzegowina
BA-BIH,BA,name_de_rnaturalearth,Kanton West-Herzegowina
BA-BIH,BA,name_pl_rnaturalearth,Kanton Zachodnia Hercegowina
BA-BIH,BA,name_de_rnaturalearth_cleaned,Kanton Zenica Doboj
BA-BIH,BA,name_de_rnaturalearth,Kanton Zenica-Doboj
BA-BIH,BA,name_de_rnaturalearth,Kanton Zentralbosnien
BA-BIH,BA,name_sv_rnaturalearth,Kantonen Centrala Bosnien
BA-BIH,BA,woe_name_rnaturalearth,Livanjski Kanton
BA-BIH,BA,name_tr_rnaturalearth,Merkez Bosna Kantonu
BA-BIH,BA,name_pt_rnaturalearth,Oeste Herzegovina
BA-BIH,BA,name_vi_rnaturalearth,Podrinje Bosnia
BA-BIH,BA,name_es_rnaturalearth,Podrinje Bosnio
BA-BIH,BA,name_rnaturalearth,Sarajevo
BA-BIH,BA,name_en_rnaturalearth,Sarajevo Canton
BA-BIH,BA,name_sv_rnaturalearth,Sarajevo kanton
BA-BIH,BA,name_alt_rnaturalearth,Sarajevski
BA-BIH,BA,woe_name_rnaturalearth,Sarajevski Kanton
BA-BIH,BA,name_tr_rnaturalearth,Saraybosna Kantonu
BA-BIH,BA,woe_name_rnaturalearth,Srednjebosanski Kanton
BA-BIH,BA,name_alt_rnaturalearth,Srednjobosanski
BA-BIH,BA,gn_name_rnaturalearth,Srednjobosanski Kanton
BA-BIH,BA,name_hu_rnaturalearth,Szarajevó kanton
BA-BIH,BA,name_vi_rnaturalearth,Tây Herzegovina
BA-BIH,BA,name_vi_rnaturalearth,Trung Bosnia
BA-BIH,BA,name_rnaturalearth,Tuzla
BA-BIH,BA,name_en_rnaturalearth,Tuzla Canton
BA-BIH,BA,name_sv_rnaturalearth,Tuzla kanton
BA-BIH,BA,name_tr_rnaturalearth,Tuzla Kantonu
BA-BIH,BA,name_alt_rnaturalearth,Tuzlanski
BA-BIH,BA,woe_name_rnaturalearth,Tuzlanski Kanton
BA-BIH,BA,gns_name_rnaturalearth_cleaned,Tuzlansko Podrinjska Zupanija
BA-BIH,BA,gns_name_rnaturalearth,Tuzlansko-Podrinjska Zupanija
BA-BIH,BA,name_pt_rnaturalearth,Una Sana
BA-BIH,BA,name_en_rnaturalearth_cleaned,Una Sana Canton
BA-BIH,BA,name_sv_rnaturalearth_cleaned,Una Sana kanton
BA-BIH,BA,name_tr_rnaturalearth_cleaned,Una Sana Kantonu
BA-BIH,BA,name_rnaturalearth,Una-Sana
BA-BIH,BA,name_en_rnaturalearth,Una-Sana Canton
BA-BIH,BA,name_sv_rnaturalearth,Una-Sana kanton
BA-BIH,BA,name_tr_rnaturalearth,Una-Sana Kantonu
BA-BIH,BA,woe_name_rnaturalearth_cleaned,Unsko sanski Kanton
BA-BIH,BA,gn_name_rnaturalearth_cleaned,Unsko Sanski Kanton
BA-BIH,BA,woe_name_rnaturalearth,Unsko-sanski Kanton
BA-BIH,BA,gn_name_rnaturalearth,Unsko-Sanski Kanton
BA-BIH,BA,name_sv_rnaturalearth,Västra Hercegovina kanton
BA-BIH,BA,name_rnaturalearth,West Bosnia
BA-BIH,BA,name_rnaturalearth,West Herzegovina
BA-BIH,BA,name_en_rnaturalearth,West Herzegovina Canton
BA-BIH,BA,name_nl_rnaturalearth,West-Herzegovina
BA-BIH,BA,woe_name_rnaturalearth_cleaned,Zapadno hercegovacki Kanton
BA-BIH,BA,gn_name_rnaturalearth_cleaned,Zapadno Hercegovacki Kanton
BA-BIH,BA,woe_name_rnaturalearth,Zapadno-hercegovacki Kanton
BA-BIH,BA,gn_name_rnaturalearth,Zapadno-Hercegovacki Kanton
BA-BIH,BA,name_alt_rnaturalearth,Zapadnohercegovacki
BA-BIH,BA,name_rnaturalearth_cleaned,Zenica Doboj
BA-BIH,BA,name_en_rnaturalearth_cleaned,Zenica Doboj Canton
BA-BIH,BA,name_sv_rnaturalearth_cleaned,Zenica Doboj kanton
BA-BIH,BA,name_tr_rnaturalearth_cleaned,Zenica Doboj Kantonu
BA-BIH,BA,name_rnaturalearth,Zenica-Doboj
BA-BIH,BA,name_en_rnaturalearth,Zenica-Doboj Canton
BA-BIH,BA,name_sv_rnaturalearth,Zenica-Doboj kanton
BA-BIH,BA,name_tr_rnaturalearth,Zenica-Doboj Kantonu
BA-BIH,BA,gns_name_rnaturalearth_cleaned,Zenicki Dobojski Kanton
BA-BIH,BA,gns_name_rnaturalearth,Zenicki-Dobojski Kanton
BA-BIH,BA,woe_name_rnaturalearth_cleaned,Zenicko dobojski Kanton
BA-BIH,BA,gn_name_rnaturalearth_cleaned,Zenicko Dobojski Kanton
BA-BIH,BA,woe_name_rnaturalearth,Zenicko-dobojski Kanton
BA-BIH,BA,gn_name_rnaturalearth,Zenicko-Dobojski Kanton
BA-BRC,BA,name_nl_rnaturalearth,Brcko
BA-BRC,BA,"Subdivision name (bs), (hr), (sr)_cleaned",Brčko
BA-BRC,BA,name_tr_rnaturalearth,Brçko Bölgesi
BA-BRC,BA,"Subdivision name (bs), (hr), (sr)_no_diacritic",Brcko District
BA-BRC,BA,"Subdivision name (bs), (hr), (sr)",Brčko District
BA-BRC,BA,gn_name_rnaturalearth,Brcko District of Bosnia and Herzegovina
BA-BRC,BA,name_rnaturalearth,Brcko Distrikt
BA-BRC,BA,iso-3166-2.js,Brčko distrikt
BA-BRC,BA,name_hu_rnaturalearth,Brckói Körzet
BA-BRC,BA,name_it_rnaturalearth,Distretto di Brcko
BA-BRC,BA,name_fr_rnaturalearth,District de Brcko
BA-BRC,BA,name_id_rnaturalearth,Distrik Brcko
BA-BRC,BA,name_de_rnaturalearth,Distrikt Brcko
BA-BRC,BA,name_es_rnaturalearth,Distrito de Brcko
BA-BRC,BA,name_pl_rnaturalearth,Dystrykt Brczko
BA-SRP,BA,name_alt_rnaturalearth,Bosanskoposavski
BA-SRP,BA,name_alt_rnaturalearth,Bosanskoposavski|Posavski
BA-SRP,BA,name_fr_rnaturalearth,canton de la Posavina
BA-SRP,BA,name_it_rnaturalearth,cantone della Posavina
BA-SRP,BA,name_de_rnaturalearth,Kanton Posavina
BA-SRP,BA,name_pl_rnaturalearth,Kanton Posawina
BA-SRP,BA,name_rnaturalearth,Posavina
BA-SRP,BA,gns_name_rnaturalearth,Posavina Canton
BA-SRP,BA,name_sv_rnaturalearth,Posavina kanton
BA-SRP,BA,name_tr_rnaturalearth,Posavina Kantonu
BA-SRP,BA,name_alt_rnaturalearth,Posavski
BA-SRP,BA,woe_name_rnaturalearth,Posavski Kanton
BA-SRP,BA,"Subdivision name (bs), (hr), (sr)",Republika Srpska
BA-X01~,BA,name_rnaturalearth,Doboj
BA-X02~,BA,name_rnaturalearth,Banja Luka
BA-X03~,BA,name_rnaturalearth,Bijeljina
BA-X04~,BA,name_rnaturalearth,Vlasenica
BA-X05~,BA,name_rnaturalearth_cleaned,Sarajevo romanija
BA-X05~,BA,name_rnaturalearth,Sarajevo-romanija
BA-X06~,BA,name_rnaturalearth,Foca
BA-X07~,BA,name_rnaturalearth,Trebinje
BB-01,BB,Subdivision name (en),Christ Church
BB-01,BB,name_tr_rnaturalearth,Christ Kilisesi
BB-01,BB,name_de_rnaturalearth,Christchurch
BB-01,BB,name_es_rnaturalearth,Parroquia de Christ Church
BB-02,BB,Subdivision name (en),Saint Andrew
BB-03,BB,name_es_rnaturalearth,Parroquia de Saint George
BB-03,BB,Subdivision name (en),Saint George
BB-04,BB,name_es_rnaturalearth,Parroquia de Saint James
BB-04,BB,Subdivision name (en),Saint James
BB-05,BB,name_es_rnaturalearth,Parroquia de Saint John
BB-05,BB,Subdivision name (en),Saint John
BB-06,BB,name_es_rnaturalearth,Parroquia de Saint Joseph
BB-06,BB,name_tr_rnaturalearth,Sain Joseph
BB-06,BB,gn_name_rnaturalearth,Saint Andrew
BB-06,BB,Subdivision name (en),Saint Joseph
BB-07,BB,name_es_rnaturalearth,Parroquia de Saint Lucy
BB-07,BB,Subdivision name (en),Saint Lucy
BB-08,BB,name_es_rnaturalearth,Parroquia de Saint Michael
BB-08,BB,Subdivision name (en),Saint Michael
BB-08,BB,name_sv_rnaturalearth,St. Michael
BB-09,BB,name_es_rnaturalearth,Parroquia de Saint Peter
BB-09,BB,Subdivision name (en),Saint Peter
BB-10,BB,name_es_rnaturalearth,Parroquia de Saint Philip
BB-10,BB,name_tr_rnaturalearth,Sain Philip
BB-10,BB,Subdivision name (en),Saint Philip
BB-11,BB,name_es_rnaturalearth,Parroquia de Saint Thomas
BB-11,BB,Subdivision name (en),Saint Thomas
BD-01,BD,Subdivision name,Bandarban
BD-01,BD,github_hyperknot_country-levels,Bandarban District
BD-02,BD,Subdivision name,Barguna
BD-02,BD,github_hyperknot_country-levels,Barguna District
BD-03,BD,Subdivision name,Bogra
BD-04,BD,Subdivision name,Brahmanbaria
BD-04,BD,github_hyperknot_country-levels,Brahmanbaria District
BD-05,BD,Subdivision name,Bagerhat
BD-06,BD,Subdivision name,Barisal
BD-06,BD,github_hyperknot_country-levels,Barisal District
BD-07,BD,Subdivision name,Bhola
BD-07,BD,github_hyperknot_country-levels,Bhola District
BD-08,BD,Subdivision name,Comilla
BD-09,BD,Subdivision name,Chandpur
BD-10,BD,Subdivision name,Chittagong
BD-11,BD,Subdivision name,Cox's Bazar
BD-12,BD,Subdivision name,Chuadanga
BD-13,BD,Subdivision name,Dhaka
BD-13,BD,github_hyperknot_country-levels,Dhaka District
BD-14,BD,Subdivision name,Dinajpur
BD-14,BD,github_hyperknot_country-levels,Dinajpur district
BD-15,BD,Subdivision name,Faridpur
BD-16,BD,Subdivision name,Feni
BD-17,BD,Subdivision name,Gopalganj
BD-18,BD,Subdivision name,Gazipur
BD-19,BD,Subdivision name,Gaibandha
BD-19,BD,github_hyperknot_country-levels,Gaibandha district
BD-1B,BD,Subdivision name,Barisal anchal
BD-1Q,BD,Subdivision name,Patuakhali anchal
BD-20,BD,Subdivision name,Habiganj
BD-21,BD,Subdivision name,Jamalpur
BD-22,BD,Subdivision name,Jessore
BD-23,BD,Subdivision name,Jhenaidah
BD-24,BD,iso-3166-2.js,Jaipurhat
BD-24,BD,Subdivision name,Joypurhat
BD-25,BD,Subdivision name,Jhalakathi
BD-25,BD,iso-3166-2.js,Jhalakati
BD-25,BD,github_hyperknot_country-levels_cleaned,Jhalokathi
BD-25,BD,github_hyperknot_country-levels,Jhalokathi District
BD-26,BD,Subdivision name,Kishoreganj
BD-27,BD,Subdivision name,Khulna
BD-28,BD,Subdivision name,Kurigram
BD-28,BD,github_hyperknot_country-levels,Kurigram District
BD-29,BD,iso-3166-2.js,Khagrachari
BD-29,BD,Subdivision name,Khagrachhari
BD-2A,BD,Subdivision name,Bandarban anchal
BD-2D,BD,Subdivision name,Chittagong anchal
BD-2E,BD,Subdivision name,Chittagong Hill Tracts
BD-2F,BD,Subdivision name,Comilla anchal
BD-2O,BD,Subdivision name,Noakhali anchal
BD-2T,BD,Subdivision name,Sylhet anchal
BD-30,BD,Subdivision name,Kushtia
BD-31,BD,Subdivision name,Lakshmipur
BD-32,BD,Subdivision name,Lalmonirhat
BD-32,BD,github_hyperknot_country-levels,Lalmonirhat District
BD-33,BD,Subdivision name,Manikganj
BD-33,BD,github_hyperknot_country-levels,Manikganj District
BD-34,BD,Subdivision name,Mymensingh
BD-35,BD,Subdivision name,Munshiganj
BD-36,BD,Subdivision name,Madaripur
BD-37,BD,Subdivision name,Magura
BD-38,BD,Subdivision name,Moulvibazar
BD-39,BD,Subdivision name,Meherpur
BD-3G,BD,Subdivision name,Dhaka anchal
BD-3I,BD,Subdivision name,Faridpur anchal
BD-3J,BD,Subdivision name,Jamalpur anchal
BD-3N,BD,Subdivision name,Mymensingh anchal
BD-3U,BD,Subdivision name,Tangail anchal
BD-40,BD,Subdivision name,Narayanganj
BD-41,BD,Subdivision name,Netrakona
BD-42,BD,Subdivision name,Narsingdi
BD-43,BD,Subdivision name,Narail
BD-44,BD,Subdivision name,Natore
BD-45,BD,Subdivision name,Chapai Nawabganj
BD-45,BD,iso-3166-2.js,Nawabganj
BD-46,BD,Subdivision name,Nilphamari
BD-46,BD,github_hyperknot_country-levels,Nilphamari District
BD-47,BD,Subdivision name,Noakhali
BD-47,BD,github_hyperknot_country-levels,Noakhali District
BD-48,BD,Subdivision name,Naogaon
BD-49,BD,Subdivision name,Pabna
BD-4K,BD,Subdivision name,Jessore anchal
BD-4L,BD,Subdivision name,Khulna anchal
BD-4M,BD,Subdivision name,Khustia anchal
BD-50,BD,Subdivision name,Pirojpur
BD-50,BD,github_hyperknot_country-levels,Pirojpur District
BD-51,BD,Subdivision name,Patuakhali
BD-51,BD,github_hyperknot_country-levels,Patuakhali District
BD-52,BD,Subdivision name,Panchagarh
BD-52,BD,github_hyperknot_country-levels,Panchagarh District
BD-53,BD,Subdivision name,Rajbari
BD-53,BD,github_hyperknot_country-levels,Rajbari District
BD-54,BD,Subdivision name,Rajshahi
BD-55,BD,Subdivision name,Rangpur
BD-55,BD,github_hyperknot_country-levels,Rangpur district
BD-56,BD,Subdivision name,Rangamati
BD-56,BD,github_hyperknot_country-levels_cleaned,Rangamati Hill
BD-56,BD,github_hyperknot_country-levels,Rangamati Hill District
BD-57,BD,Subdivision name,Sherpur
BD-58,BD,Subdivision name,Satkhira
BD-59,BD,Subdivision name,Sirajganj
BD-5C,BD,Subdivision name,Bogra anchal
BD-5H,BD,Subdivision name,Dinajpur anchal
BD-5P,BD,Subdivision name,Pabna anchal
BD-5R,BD,Subdivision name,Rajshahi anchal
BD-5S,BD,Subdivision name,Rangpur anchal
BD-60,BD,Subdivision name,Sylhet
BD-61,BD,Subdivision name,Sunamganj
BD-62,BD,Subdivision name,Shariatpur
BD-63,BD,Subdivision name,Tangail
BD-64,BD,Subdivision name,Thakurgaon
BD-64,BD,github_hyperknot_country-levels,Thakurgaon district
BD-A,BD,name_alt_rnaturalearth,Bakerganj
BD-A,BD,Subdivision name (bn),Barisal
BD-A,BD,name_tr_rnaturalearth,Barisal Bölümü
BD-A,BD,gns_name_rnaturalearth,Barisal Division
BD-A,BD,name_de_rnaturalearth,Barishal
BD-A,BD,github_hyperknot_country-levels,Barishal Division
BD-A,BD,gn_name_rnaturalearth,Borishal
BD-A,BD,name_id_rnaturalearth,Divisi Barisal
BD-A,BD,name_it_rnaturalearth,divisione di Barisal
BD-A,BD,Subdivision name (bn)[note 1],বরিশাল
BD-B,BD,name_alt_rnaturalearth,Chattagram
BD-B,BD,name_alt_rnaturalearth,Chattagram|Parbattya Chattagram|Rangamati
BD-B,BD,name_en_rnaturalearth,Chattogram Division
BD-B,BD,Subdivision name (bn),Chittagong
BD-B,BD,gns_name_rnaturalearth,Chittagong Division
BD-B,BD,name_tr_rnaturalearth,Chittagong Ili
BD-B,BD,name_pl_rnaturalearth,Cottogram
BD-B,BD,name_id_rnaturalearth,Divisi Chittagong
BD-B,BD,name_it_rnaturalearth,divisione di Chittagong
BD-B,BD,name_alt_rnaturalearth,Parbattya Chattagram
BD-B,BD,name_alt_rnaturalearth,Rangamati
BD-B,BD,Subdivision name (bn)[note 1],চট্টগ্রাম
BD-C,BD,name_alt_rnaturalearth,Daca
BD-C,BD,name_alt_rnaturalearth,Daca|Dacca
BD-C,BD,name_alt_rnaturalearth,Dacca
BD-C,BD,Subdivision name (bn),Dhaka
BD-C,BD,gn_name_rnaturalearth,Dhaka Division
BD-C,BD,name_id_rnaturalearth,Divisi Dhaka
BD-C,BD,name_it_rnaturalearth,divisione di Dacca
BD-C,BD,Subdivision name (bn)[note 1],ঢাকা
BD-D,BD,name_it_rnaturalearth,distretto di Khulna
BD-D,BD,Subdivision name (bn),Khulna
BD-D,BD,name_en_rnaturalearth,Khulna District
BD-D,BD,gn_name_rnaturalearth,Khulna Division
BD-D,BD,Subdivision name (bn)[note 1],খুলনা
BD-E,BD,name_it_rnaturalearth,distretto di Rajshahi
BD-E,BD,name_id_rnaturalearth,Distrik Rajshahi
BD-E,BD,name_pl_rnaturalearth,Dystrykt Rajshahi
BD-E,BD,Subdivision name (bn),Rajshahi
BD-E,BD,name_en_rnaturalearth,Rajshahi District
BD-E,BD,name_de_rnaturalearth_cleaned,Rajshahi Distrikt
BD-E,BD,gn_name_rnaturalearth,Rajshahi Division
BD-E,BD,name_de_rnaturalearth,Rajshahi-Distrikt
BD-E,BD,Subdivision name (bn)[note 1],রাজশাহী
BD-F,BD,name_it_rnaturalearth,distretto di Rangpur
BD-F,BD,name_pt_rnaturalearth,Distrito de Rangpur
BD-F,BD,name_pl_rnaturalearth,Dystrykt Rangpur
BD-F,BD,Subdivision name (bn),Rangpur
BD-F,BD,name_en_rnaturalearth,Rangpur District
BD-F,BD,name_de_rnaturalearth_cleaned,Rangpur Distrikt
BD-F,BD,gn_name_rnaturalearth,Rangpur Division
BD-F,BD,name_de_rnaturalearth,Rangpur-Distrikt
BD-F,BD,Subdivision name (bn)[note 1],রংপুর
BD-G,BD,name_id_rnaturalearth,Divisi Sylhet
BD-G,BD,name_it_rnaturalearth,divisione di Sylhet
BD-G,BD,name_pl_rnaturalearth,Srihotto
BD-G,BD,Subdivision name (bn),Sylhet
BD-G,BD,gn_name_rnaturalearth,Sylhet Division
BD-G,BD,Subdivision name (bn)[note 1],সিলেট
BD-H,BD,Subdivision name (bn),Mymensingh
BD-H,BD,github_hyperknot_country-levels,Mymensingh Division
BD-H,BD,Subdivision name (bn)[note 1],ময়মনসিংহ
BE-BRU,BE,gn_name_rnaturalearth_cleaned,(Bruxelles Capitale)
BE-BRU,BE,gn_name_rnaturalearth,(Bruxelles-Capitale)
BE-BRU,BE,name_tr_rnaturalearth,Brüksel Baskent Bölgesi
BE-BRU,BE,name_alt_rnaturalearth,Bruselas
BE-BRU,BE,name_alt_rnaturalearth_cleaned,Bruselas|Brussel Hoofstadt|Brusselse Hoofdstedelijke Gewest|Brüssel|Bruxelas|Région de Bruxelles Capitale
BE-BRU,BE,name_alt_rnaturalearth,Bruselas|Brussel Hoofstadt|Brusselse Hoofdstedelijke Gewest|Brüssel|Bruxelas|Région de Bruxelles-Capitale
BE-BRU,BE,name_alt_rnaturalearth,Brüssel
BE-BRU,BE,name_alt_rnaturalearth,Brussel Hoofstadt
BE-BRU,BE,name_rnaturalearth,Brussels
BE-BRU,BE,Subdivision name (nl),Brussels Hoofdstedelijk Gewest
BE-BRU,BE,github_hyperknot_country-levels,Brussels-Capital
BE-BRU,BE,Subdivision name (en)[note 1],Brussels-Capital Region
BE-BRU,BE,name_alt_rnaturalearth,Brusselse Hoofdstedelijke Gewest
BE-BRU,BE,name_hu_rnaturalearth,Brüsszel fovárosi régió
BE-BRU,BE,name_alt_rnaturalearth,Bruxelas
BE-BRU,BE,name_vi_rnaturalearth,Bruxelles
BE-BRU,BE,Subdivision name (fr)_no_diacritic_cleaned,"Bruxelles Capitale, Region de"
BE-BRU,BE,Subdivision name (fr)_cleaned,"Bruxelles Capitale, Région de"
BE-BRU,BE,Subdivision name (fr)_no_diacritic,"Bruxelles-Capitale, Region de"
BE-BRU,BE,Subdivision name (fr),"Bruxelles-Capitale, Région de"
BE-BRU,BE,name_sv_rnaturalearth,Bryssel
BE-BRU,BE,name_id_rnaturalearth,Daerah Ibu Kota Brussel
BE-BRU,BE,gns_name_rnaturalearth,Gemeente
BE-BRU,BE,gns_name_rnaturalearth,Krimpen aan den IJssel
BE-BRU,BE,gns_name_rnaturalearth,"Krimpen aan den IJssel, Gemeente"
BE-BRU,BE,name_pt_rnaturalearth_cleaned,Região de Bruxelas
BE-BRU,BE,name_pt_rnaturalearth,Região de Bruxelas-Capital
BE-BRU,BE,name_de_rnaturalearth_cleaned,Region Brüssel Hauptstadt
BE-BRU,BE,name_de_rnaturalearth,Region Brüssel-Hauptstadt
BE-BRU,BE,Subdivision name (fr)_cleaned,Région Bruxelles Capitale de
BE-BRU,BE,Subdivision name (fr),Région Bruxelles-Capitale de
BE-BRU,BE,Subdivision name (fr),Région de
BE-BRU,BE,name_es_rnaturalearth_cleaned,Región de Bruselas
BE-BRU,BE,name_es_rnaturalearth,Región de Bruselas-Capital
BE-BRU,BE,Subdivision name (fr)_no_diacritic_cleaned,Region de Bruxelles Capitale
BE-BRU,BE,name_fr_rnaturalearth_cleaned,région de Bruxelles Capitale
BE-BRU,BE,name_alt_rnaturalearth_cleaned,Région de Bruxelles Capitale
BE-BRU,BE,Subdivision name (fr)_no_diacritic,Region de Bruxelles-Capitale
BE-BRU,BE,name_fr_rnaturalearth,région de Bruxelles-Capitale
BE-BRU,BE,name_alt_rnaturalearth,Région de Bruxelles-Capitale
BE-BRU,BE,name_pl_rnaturalearth,Region Stoleczny Brukseli
BE-BRU,BE,name_it_rnaturalearth_cleaned,Regione di Bruxelles Capitale
BE-BRU,BE,name_it_rnaturalearth,Regione di Bruxelles-Capitale
BE-VAN,BE,name_pt_rnaturalearth,Antuérpia
BE-VAN,BE,name_rnaturalearth,Antwerp
BE-VAN,BE,iso-3166-2.js,Antwerpen
BE-VAN,BE,Subdivision name,Antwerpen (nl)
BE-VAN,BE,name_tr_rnaturalearth,Anvers
BE-VAN,BE,name_fr_rnaturalearth,province d'Anvers
BE-VAN,BE,name_it_rnaturalearth,provincia d'Anversa
BE-VAN,BE,name_es_rnaturalearth,Provincia de Amberes
BE-VAN,BE,gn_name_rnaturalearth,Provincie Antwerpen
BE-VAN,BE,name_de_rnaturalearth,Provinz Antwerpen
BE-VAN,BE,name_pl_rnaturalearth,Prowincja Antwerpia
BE-VBR,BE,name_alt_rnaturalearth,Brabant flamand
BE-VBR,BE,gns_name_rnaturalearth,Brabant Flamand
BE-VBR,BE,name_es_rnaturalearth,Brabante Flamenco
BE-VBR,BE,name_pt_rnaturalearth,Brabante Flamengo
BE-VBR,BE,name_tr_rnaturalearth,Flaman Brabant
BE-VBR,BE,name_hu_rnaturalearth_cleaned,Flamand Brabant
BE-VBR,BE,name_hu_rnaturalearth,Flamand-Brabant
BE-VBR,BE,name_de_rnaturalearth_cleaned,Flämisch Brabant
BE-VBR,BE,name_de_rnaturalearth,Flämisch-Brabant
BE-VBR,BE,name_alt_rnaturalearth_cleaned,Flamish Brabant
BE-VBR,BE,name_alt_rnaturalearth,Flamish-Brabant
BE-VBR,BE,name_sv_rnaturalearth,Flamländska Brabant
BE-VBR,BE,name_rnaturalearth,Flemish Brabant
BE-VBR,BE,name_it_rnaturalearth,provincia del Brabante Fiammingo
BE-VBR,BE,gn_name_rnaturalearth_cleaned,Provincie Vlaams Brabant
BE-VBR,BE,gn_name_rnaturalearth,Provincie Vlaams-Brabant
BE-VBR,BE,name_pl_rnaturalearth,Prowincja Brabancja Flamandzka
BE-VBR,BE,name_alt_rnaturalearth,Vlaams Brabant
BE-VBR,BE,name_alt_rnaturalearth_cleaned,Vlaams Brabant|Flamish Brabant|Brabant flamand
BE-VBR,BE,name_alt_rnaturalearth,Vlaams Brabant|Flamish-Brabant|Brabant flamand
BE-VBR,BE,iso-3166-2.js,Vlaams-Brabant
BE-VBR,BE,Subdivision name,Vlaams-Brabant (nl)
BE-VLG,BE,Subdivision name (fr)_no_diacritic_cleaned,"flamande, Region"
BE-VLG,BE,Subdivision name (fr)_cleaned,"flamande, Région"
BE-VLG,BE,Subdivision name (fr)_no_diacritic,"flamande, Region [note 2]"
BE-VLG,BE,Subdivision name (fr),"flamande, Région [note 2]"
BE-VLG,BE,github_hyperknot_country-levels,Flanders
BE-VLG,BE,Subdivision name (en)[note 1]_cleaned,Flemish
BE-VLG,BE,Subdivision name (en)[note 1],Flemish Region
BE-VLG,BE,Subdivision name (fr)_no_diacritic_cleaned,Region
BE-VLG,BE,Subdivision name (fr)_cleaned,Région
BE-VLG,BE,Subdivision name (fr)_no_diacritic,Region [note 2]
BE-VLG,BE,Subdivision name (fr),Région [note 2]
BE-VLG,BE,Subdivision name (fr)_no_diacritic_cleaned,Region flamande
BE-VLG,BE,Subdivision name (fr)_cleaned,Région flamande
BE-VLG,BE,Subdivision name (fr)_no_diacritic,Region flamande [note 2]
BE-VLG,BE,Subdivision name (fr),Région flamande [note 2]
BE-VLG,BE,Subdivision name (nl),Vlaams Gewest
BE-VLI,BE,gns_name_rnaturalearth,Limberg
BE-VLI,BE,name_fr_rnaturalearth,Limbourg
BE-VLI,BE,iso-3166-2.js,Limburg
BE-VLI,BE,Subdivision name,Limburg (nl)
BE-VLI,BE,name_es_rnaturalearth,Limburgo
BE-VLI,BE,gn_name_rnaturalearth,Provincie Limburg
BE-VLI,BE,name_pl_rnaturalearth,Prowincja Limburgia
BE-VOV,BE,name_tr_rnaturalearth,Dogu Flandre
BE-VOV,BE,name_rnaturalearth,East Flanders
BE-VOV,BE,name_alt_rnaturalearth,Falndre orientale
BE-VOV,BE,name_fr_rnaturalearth_cleaned,Flandre Orientale
